age,study_hours_per_day,deep_work_sessions,assignment_completion_rate,attendance_percentage,social_media_hours,doomscrolling_before_sleep,notification_distractions,ai_tool_usage_hours,gaming_hours,stress_level,motivation_level,focus_score,procrastination_index,sleep_hours,caffeine_intake,physical_activity_hours,internet_quality,family_support,financial_stress,productivity_after_midnight,revision_efficiency,burnout_risk,consistency_score,final_exam_score,gender_Male,city_type_Semi-Urban,city_type_Urban,mental_state_Burnout,mental_state_Distracted,mental_state_Focused,learning_style_Practical,learning_style_Reading,learning_style_Visual,career_goal_Business,career_goal_Engineering,career_goal_Medical,career_goal_Research
23,5.8,3,97,56,1.5,0,95,1.0,1.8,8,7,8.0,7,8.0,1,0.5,4,4,10,6,8,5,3,49,1,0,1,0,1,0,1,0,0,0,0,0,0
15,2.2,3,48,53,2.4,0,89,0.9,1.3,7,2,6.0,4,5.6,3,0.0,5,4,2,8,1,9,6,31,0,1,0,1,0,0,1,0,0,0,0,1,0
23,3.2,4,53,93,3.2,0,83,2.5,1.9,3,1,5.0,5,3.7,5,1.1,9,7,6,9,2,6,5,13,0,0,0,1,0,0,0,1,0,1,0,0,0
20,0.5,2,92,61,0.6,1,92,0.5,0.0,7,7,2.0,8,6.6,0,1.2,4,8,9,9,10,1,1,41,1,0,0,0,1,0,0,0,1,1,0,0,0
21,1.5,2,46,94,1.8,1,93,0.7,0.0,6,1,9.0,2,7.8,1,0.3,8,10,4,8,9,5,1,35,1,0,1,1,0,0,1,0,0,0,0,1,0
18,5.4,4,61,63,3.0,1,89,1.0,2.8,7,4,6.0,9,7.9,2,0.3,5,9,5,3,8,7,5,54,0,0,1,0,0,0,1,0,0,0,0,1,0
21,5.3,1,58,70,1.4,1,53,0.6,5.3,2,9,4.0,9,7.1,6,0.6,5,7,3,8,4,8,6,46,0,1,0,0,1,0,0,0,1,0,0,1,0
18,4.1,7,82,56,3.8,0,92,2.0,2.7,10,4,7.0,2,5.4,2,0.2,2,5,1,2,6,6,8,80,1,0,0,0,1,0,1,0,0,0,0,0,0
15,2.4,3,94,51,3.0,0,85,2.1,4.4,10,6,7.0,2,8.5,1,0.0,6,1,4,8,8,5,7,97,1,1,0,0,0,1,0,1,0,0,0,0,0
19,3.5,7,83,98,3.2,1,103,1.9,0.6,8,2,5.0,9,4.4,5,0.0,5,8,5,9,3,1,4,46,1,0,1,0,1,0,0,0,1,0,0,1,0
23,4.9,6,53,68,3.7,0,50,0.0,0.0,9,5,5.0,5,6.6,6,1.4,7,2,4,1,7,2,8,61,0,1,0,0,0,0,0,1,0,0,0,0,1
15,3.7,3,80,100,1.8,0,92,1.4,0.8,1,10,10.0,7,7.6,2,0.0,1,10,3,9,1,3,2,77,0,0,0,0,0,0,0,0,0,0,0,1,0
20,4.8,1,44,68,2.4,1,59,2.3,2.4,7,1,5.0,5,8.0,2,1.4,9,6,1,5,2,1,3,45,0,0,1,1,0,0,0,0,1,0,0,0,0
19,8.0,5,69,71,3.1,0,111,1.8,4.0,2,6,5.0,6,6.4,1,0.0,3,6,6,10,9,2,7,79,0,1,0,0,1,0,0,0,0,0,0,0,0
22,6.9,4,41,60,2.9,1,38,0.3,3.1,6,6,9.0,9,6.3,4,0.9,1,7,4,9,3,6,9,65,1,0,0,0,1,0,1,0,0,0,0,0,0
19,4.1,1,71,96,3.1,0,117,1.8,3.4,6,1,8.0,8,7.6,2,1.9,4,8,9,5,6,10,8,46,0,0,0,0,1,0,1,0,0,1,0,0,0
22,3.1,5,90,64,3.4,1,45,1.0,3.7,9,7,7.0,4,6.7,7,0.8,7,8,9,1,9,7,7,37,0,1,0,0,1,0,1,0,0,0,0,0,1
21,4.9,5,85,57,4.5,1,50,1.8,1.1,4,4,2.0,10,6.5,6,2.2,10,8,9,8,5,4,5,33,1,0,1,0,0,1,0,0,0,0,0,1,0
20,3.0,4,64,74,4.6,0,92,0.8,2.8,5,7,8.0,7,7.8,6,1.1,2,6,10,6,4,3,3,46,1,0,1,0,1,0,0,1,0,0,0,1,0
16,5.2,5,65,79,0.6,1,35,2.1,3.1,6,4,10.0,6,5.2,7,1.7,2,8,8,2,7,8,7,73,0,0,0,0,0,1,0,0,0,1,0,0,0
18,4.1,4,70,79,2.3,1,96,2.2,4.2,8,1,6.0,10,7.3,7,1.0,9,6,7,6,5,1,2,33,1,0,1,0,0,0,1,0,0,0,0,1,0
23,4.9,5,81,59,3.7,1,70,2.1,4.2,10,3,1.0,3,4.4,4,0.0,9,7,9,3,7,6,2,33,0,1,0,0,1,0,0,1,0,1,0,0,0
16,5.2,7,42,96,3.8,0,24,2.3,2.2,5,5,9.0,6,6.5,5,0.4,9,6,8,7,1,1,10,74,0,0,1,0,1,0,0,0,1,0,1,0,0
16,1.0,1,83,58,3.6,0,82,0.0,2.0,10,6,5.0,10,6.7,6,1.0,10,4,1,2,6,5,10,51,0,0,1,0,1,0,0,1,0,0,0,0,0
16,3.8,6,83,89,2.6,1,45,0.4,0.1,9,7,1.0,9,6.6,5,2.2,7,3,2,5,4,8,5,30,1,0,0,0,1,0,0,0,0,0,1,0,0
15,6.6,7,89,94,0.0,1,59,2.7,1.3,3,10,9.0,2,6.5,1,0.7,5,10,8,7,4,10,9,100,1,0,0,0,0,1,0,0,0,0,1,0,0
21,5.2,4,40,54,2.5,1,100,1.1,1.6,2,10,3.0,5,7.7,5,1.1,6,6,5,2,1,5,8,67,0,1,0,0,1,0,1,0,0,0,0,0,1
17,3.9,7,63,67,2.3,1,42,0.1,0.0,9,8,2.0,10,7.1,5,0.0,8,10,5,5,2,6,5,30,0,0,1,0,0,1,1,0,0,0,0,0,1
23,2.4,5,81,78,0.2,0,93,0.0,0.1,2,1,2.0,4,5.2,3,0.3,4,1,10,1,10,3,4,69,1,0,1,0,0,1,0,0,1,0,0,0,0
17,1.7,3,42,74,4.7,0,80,0.3,2.9,3,6,7.0,8,6.2,2,1.1,6,3,9,9,6,1,1,38,0,1,0,0,0,1,1,0,0,0,0,0,0
18,3.9,3,98,55,3.4,1,30,0.2,2.9,10,6,4.0,5,8.4,1,1.8,3,3,9,4,4,1,7,55,1,0,0,0,0,0,0,0,1,0,0,1,0
23,2.9,5,97,75,3.3,1,83,0.4,0.9,7,8,9.0,5,5.9,1,1.1,1,5,8,10,4,4,4,44,1,1,0,1,0,0,0,0,1,0,0,0,0
15,3.3,1,93,69,4.4,1,91,1.3,4.1,3,3,1.0,6,7.6,7,1.2,7,9,10,9,2,8,7,20,0,0,0,1,0,0,0,0,1,0,0,0,0
16,2.9,1,41,81,2.8,0,107,2.7,3.0,10,5,2.0,1,7.4,6,0.8,1,9,6,2,1,1,2,41,0,0,1,0,0,1,0,0,0,0,1,0,0
15,4.2,7,68,69,1.5,0,76,0.5,1.3,7,1,6.0,7,6.7,7,0.9,10,1,4,6,4,5,2,44,0,0,0,0,0,1,1,0,0,0,0,0,1
21,3.5,2,47,82,3.0,1,52,0.8,2.4,6,1,1.0,2,5.5,7,1.2,6,10,5,9,8,3,7,56,0,1,0,0,0,0,0,0,1,0,0,0,0
17,5.3,6,71,71,2.9,0,119,1.7,3.6,6,6,4.0,10,4.9,1,0.6,2,8,4,9,6,5,7,68,0,1,0,0,1,0,0,0,0,0,0,0,0
23,3.7,7,76,89,2.0,0,49,1.6,0.5,5,2,1.0,7,5.6,2,1.0,7,2,3,8,4,5,7,60,1,0,1,0,0,0,1,0,0,0,0,0,1
19,5.0,3,51,50,0.8,0,76,0.0,4.1,3,9,9.0,2,3.2,7,2.9,4,10,7,7,9,2,8,92,1,0,1,1,0,0,0,0,0,1,0,0,0
23,1.8,1,60,98,5.9,0,37,0.0,4.1,2,10,9.0,5,5.5,4,1.7,4,6,7,8,2,4,7,56,1,0,1,0,1,0,1,0,0,0,0,1,0
21,3.3,0,93,67,4.3,0,36,1.3,2.9,2,7,7.0,3,7.8,2,0.7,7,10,4,2,3,4,1,40,1,1,0,1,0,0,1,0,0,0,0,0,0
22,4.7,4,85,71,3.2,0,40,0.3,2.5,6,2,6.0,8,8.8,7,1.3,8,10,2,10,2,9,6,58,0,1,0,0,1,0,0,0,0,1,0,0,0
21,5.6,4,44,61,3.5,0,44,0.8,0.0,1,5,5.0,10,6.2,4,1.8,6,1,6,6,7,9,9,42,1,1,0,1,0,0,0,0,0,0,0,0,0
18,4.8,4,54,93,4.6,1,114,2.7,0.0,3,7,7.0,3,6.8,2,0.5,1,5,9,2,3,3,7,61,1,0,0,0,1,0,0,0,1,0,0,1,0
21,0.5,5,68,54,1.1,1,89,0.1,2.7,1,7,8.0,8,7.3,0,1.6,6,1,6,1,6,9,5,35,0,1,0,1,0,0,1,0,0,0,0,0,0
18,4.6,3,79,50,4.9,0,119,0.0,4.1,9,10,9.0,10,5.7,0,1.4,1,10,5,10,9,3,7,82,0,0,1,0,0,1,0,0,0,0,0,0,1
16,4.8,4,79,57,5.3,0,25,1.3,3.0,9,5,7.0,4,9.5,1,2.3,2,2,4,8,7,5,7,72,1,0,1,0,1,0,1,0,0,0,1,0,0
20,2.8,7,94,92,4.3,1,47,2.3,0.9,5,10,8.0,4,6.0,2,0.4,1,3,1,6,2,3,8,98,0,1,0,0,0,1,0,0,0,0,0,1,0
16,1.6,5,98,65,1.9,0,82,2.9,0.0,4,10,4.0,4,7.4,7,1.7,5,5,4,4,7,4,10,56,1,1,0,1,0,0,0,0,0,0,0,0,1
17,5.3,3,65,93,2.0,0,44,0.0,5.1,4,8,10.0,2,4.6,5,1.4,10,3,6,7,9,8,6,75,0,1,0,1,0,0,0,0,0,0,0,0,1
19,4.2,1,97,94,4.4,0,112,1.3,3.4,8,5,9.0,3,7.2,0,1.0,10,10,8,8,7,7,3,52,0,0,0,1,0,0,0,0,0,0,1,0,0
21,5.0,7,80,76,3.1,0,20,1.1,1.2,3,3,3.0,8,7.3,6,0.5,1,6,3,1,10,2,3,73,0,1,0,0,1,0,1,0,0,1,0,0,0
18,5.1,4,87,52,1.6,0,42,1.3,2.2,8,4,2.0,9,6.7,5,0.1,10,5,1,9,7,1,10,96,1,0,1,0,0,1,0,0,1,0,0,1,0
17,4.5,3,88,82,2.5,0,37,3.1,1.9,1,1,9.0,8,6.3,1,0.6,4,2,6,5,5,8,1,35,0,1,0,1,0,0,0,1,0,1,0,0,0
18,5.3,1,81,92,4.6,0,25,1.8,3.3,9,8,6.0,4,6.3,7,1.5,10,8,5,1,7,10,3,56,1,0,0,1,0,0,0,0,1,0,0,0,1
21,7.5,6,45,91,1.6,0,107,1.5,1.0,7,6,5.0,3,6.1,5,1.0,3,2,1,9,10,5,9,96,1,1,0,1,0,0,0,0,0,1,0,0,0
18,2.8,7,65,59,0.6,1,37,0.4,3.9,4,7,6.0,2,7.7,4,1.8,4,9,1,9,10,9,1,67,1,0,0,0,0,0,1,0,0,0,0,0,0
22,4.5,7,99,66,3.5,1,101,1.7,0.0,9,10,8.0,5,5.7,1,2.0,3,9,5,8,1,1,3,70,0,0,0,0,1,0,1,0,0,0,0,0,1
19,4.1,2,61,89,4.6,1,64,1.1,2.9,9,9,1.0,3,6.0,4,1.9,4,2,5,10,3,7,4,33,0,1,0,0,0,0,0,1,0,0,0,0,0
22,5.6,2,94,59,1.9,1,71,0.0,3.6,9,9,8.0,10,6.7,1,1.2,5,2,3,8,1,4,6,66,1,0,1,0,0,0,0,0,1,0,1,0,0
21,4.4,7,99,58,1.6,0,99,1.4,3.3,4,7,9.0,10,5.4,6,0.0,5,1,1,9,4,3,5,79,1,0,1,0,0,1,0,0,1,1,0,0,0
19,2.4,5,45,68,3.4,1,72,2.5,6.1,10,3,6.0,8,8.6,4,1.2,1,7,2,9,10,4,7,55,1,0,0,0,0,1,0,0,0,0,1,0,0
23,4.9,0,82,73,0.8,0,31,0.0,2.6,5,6,3.0,7,6.6,1,1.6,9,3,8,6,1,6,8,50,0,0,1,1,0,0,0,1,0,0,1,0,0
17,4.3,5,98,86,2.9,1,59,2.0,1.9,6,9,10.0,8,6.3,2,2.1,4,7,5,4,3,3,10,83,1,1,0,0,0,0,0,0,0,1,0,0,0
21,4.0,1,48,68,4.5,0,54,0.3,4.4,3,7,3.0,2,6.4,4,0.6,7,1,1,6,4,1,9,76,0,0,1,0,0,1,0,0,0,0,0,1,0
16,1.9,6,49,93,3.5,1,116,2.0,2.4,4,6,3.0,9,4.5,0,1.1,2,8,5,2,7,5,8,14,1,1,0,0,1,0,0,1,0,0,0,0,0
16,6.8,0,54,88,6.5,1,104,2.2,4.2,3,10,8.0,1,7.5,5,0.4,6,7,1,3,6,6,10,83,0,0,1,0,1,0,1,0,0,0,1,0,0
21,4.1,2,89,75,3.9,0,66,1.3,1.2,7,1,2.0,1,4.6,2,1.6,4,5,5,2,3,8,2,30,1,0,0,0,0,1,1,0,0,1,0,0,0
17,4.6,6,79,63,3.0,0,111,0.3,2.4,2,6,4.0,7,5.9,0,0.8,6,9,7,5,8,7,1,57,1,0,1,0,1,0,0,0,1,0,0,1,0
19,2.7,2,53,52,2.8,1,12,2.4,2.5,5,10,10.0,2,6.5,5,0.5,9,8,1,9,9,4,1,56,0,1,0,1,0,0,0,0,0,0,0,0,1
22,1.9,1,51,56,3.7,0,97,2.7,1.3,9,8,10.0,5,8.7,4,0.5,7,3,8,9,3,6,8,60,0,0,1,0,1,0,1,0,0,0,0,1,0
20,3.0,3,56,53,1.9,0,110,2.0,3.6,6,8,8.0,5,6.4,4,0.7,3,6,7,6,2,2,4,48,0,0,0,0,1,0,1,0,0,0,0,1,0
23,5.5,6,84,57,4.7,0,52,0.2,0.9,10,2,7.0,9,7.9,7,1.4,2,2,10,9,3,9,1,29,1,0,1,0,1,0,0,0,1,0,1,0,0
16,5.1,5,70,77,4.8,0,89,2.7,2.1,4,7,4.0,1,7.9,2,1.4,4,7,3,7,9,3,4,69,0,0,1,1,0,0,1,0,0,0,0,0,0
17,2.3,5,64,77,2.5,0,84,1.9,1.0,4,6,7.0,6,5.0,3,2.0,9,10,7,8,4,8,1,31,0,1,0,0,1,0,0,0,1,0,0,0,1
18,3.8,2,49,75,2.2,1,102,1.1,0.0,8,10,2.0,5,5.4,7,1.5,1,8,6,4,5,2,8,60,1,0,0,0,1,0,0,0,1,0,0,0,0
21,6.0,3,88,94,4.6,0,52,1.8,2.4,6,2,7.0,6,7.2,3,1.1,1,3,8,3,7,1,4,94,0,1,0,0,1,0,0,1,0,0,0,0,1
18,3.8,2,51,64,3.4,1,61,1.8,2.2,6,6,2.0,7,6.7,6,1.6,9,7,3,7,8,4,3,40,1,0,1,0,0,0,0,1,0,0,1,0,0
16,5.4,4,76,74,0.0,0,33,2.4,0.8,1,4,6.0,9,7.1,3,1.5,7,5,4,10,6,8,7,55,1,0,0,1,0,0,0,0,0,0,0,0,1
16,4.7,0,92,81,2.4,1,84,3.4,3.0,9,5,1.0,10,6.0,5,1.1,4,10,1,10,6,4,1,24,0,1,0,1,0,0,0,0,0,0,0,0,0
16,5.2,3,85,87,5.2,1,94,2.3,5.2,4,6,2.0,9,6.3,7,2.0,7,10,9,2,2,4,1,12,1,1,0,1,0,0,0,0,0,0,0,0,0
19,4.4,5,53,63,2.7,0,70,2.9,0.4,7,10,10.0,3,6.8,3,0.0,4,4,5,3,1,4,1,67,1,0,0,0,0,1,1,0,0,0,0,0,1
19,5.8,0,92,91,0.2,0,80,1.9,2.7,10,8,3.0,1,5.6,6,0.0,6,4,1,8,9,3,10,84,1,0,0,1,0,0,0,0,0,0,0,0,1
18,5.0,7,93,91,6.5,0,53,2.8,4.9,9,7,7.0,2,8.2,1,0.3,3,4,10,2,3,6,1,54,0,0,0,0,0,0,1,0,0,0,0,0,0
22,8.6,5,98,98,1.2,0,72,3.3,2.7,7,9,6.0,2,8.5,5,2.6,8,3,3,6,4,7,7,97,1,0,0,1,0,0,0,0,1,0,0,1,0
23,5.3,5,80,78,5.2,0,107,0.9,4.5,6,1,8.0,9,6.2,4,0.1,8,1,1,4,1,1,5,52,1,0,0,0,0,1,0,1,0,1,0,0,0
20,5.7,1,90,99,4.1,1,34,0.7,3.6,8,5,3.0,7,5.7,5,1.9,4,7,10,10,6,4,7,52,1,0,0,0,1,0,0,0,1,0,0,0,1
22,3.7,5,64,96,3.1,1,88,1.4,2.6,5,4,9.0,1,5.3,4,0.0,6,4,5,8,5,10,2,39,1,0,0,0,0,0,1,0,0,0,0,0,0
17,5.5,0,70,94,4.3,1,35,1.3,3.0,4,9,4.0,10,6.9,4,0.0,8,10,2,10,10,1,2,56,0,0,0,0,1,0,1,0,0,0,1,0,0
21,4.7,0,56,59,0.0,0,67,2.4,1.0,3,4,5.0,4,9.0,6,1.7,4,8,6,5,8,6,1,55,1,0,1,1,0,0,0,0,1,1,0,0,0
20,2.6,7,80,80,2.6,0,16,1.9,2.3,9,8,2.0,5,6.4,2,0.2,3,9,1,7,8,6,4,59,1,0,1,0,0,0,0,0,1,0,0,1,0
20,1.7,3,56,55,3.0,1,15,1.4,1.1,10,2,7.0,2,6.9,3,0.6,2,1,2,10,6,5,1,17,1,1,0,0,0,0,0,1,0,0,0,1,0
20,3.2,7,45,60,3.2,0,9,1.2,3.2,10,6,5.0,8,5.3,4,1.4,9,8,7,7,1,7,10,29,0,0,0,0,0,0,0,0,1,0,0,0,0
15,3.6,4,59,65,4.6,0,95,2.2,0.6,8,9,8.0,2,5.4,7,0.1,2,8,8,4,8,5,9,76,1,1,0,0,0,1,0,0,0,0,1,0,0
18,4.7,0,52,91,2.5,0,74,0.8,4.4,9,4,4.0,5,5.0,3,0.0,2,4,9,6,6,7,5,34,0,0,1,0,0,0,0,1,0,0,1,0,0
18,3.6,4,72,69,4.7,0,13,0.6,1.8,5,1,5.0,8,7.1,4,2.2,4,4,6,10,1,4,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0
18,4.2,7,53,51,3.0,1,23,1.8,2.6,1,8,4.0,10,6.3,2,1.2,9,8,8,6,9,4,6,45,0,0,0,1,0,0,0,0,1,0,0,0,1
16,5.2,4,83,83,1.5,0,97,1.6,1.8,2,6,7.0,8,5.2,5,1.2,3,6,9,5,2,10,2,52,0,1,0,0,1,0,0,1,0,0,0,0,0
18,2.9,0,64,97,3.2,0,75,2.3,0.7,7,4,1.0,4,6.9,3,0.1,10,4,7,2,7,6,9,51,1,1,0,1,0,0,1,0,0,0,0,0,1
16,7.7,2,93,68,5.0,0,10,1.4,2.2,3,2,8.0,3,6.6,4,0.0,5,2,2,6,2,6,7,68,1,0,0,1,0,0,0,0,0,0,0,0,0
18,3.5,4,74,81,2.1,1,95,0.8,2.1,3,5,1.0,1,6.1,6,2.8,6,2,1,10,5,5,2,47,1,0,1,1,0,0,0,1,0,1,0,0,0
21,2.1,4,98,87,0.5,1,33,1.7,1.8,10,8,7.0,9,6.1,5,0.9,8,3,1,4,9,8,6,51,1,0,0,0,1,0,0,0,1,0,0,1,0
23,4.4,2,67,77,0.2,1,43,2.1,2.0,5,3,7.0,1,3.9,7,0.2,4,7,7,4,6,8,10,78,1,0,1,0,0,1,0,0,0,1,0,0,0
18,4.9,2,52,84,1.6,1,12,1.6,2.3,10,2,9.0,2,7.0,2,1.8,3,9,9,6,2,7,4,52,1,0,1,0,0,0,1,0,0,0,0,1,0
19,4.8,3,48,55,2.9,0,39,0.0,3.1,5,1,10.0,3,4.9,0,0.5,2,10,8,1,4,6,8,32,1,0,1,1,0,0,0,0,1,0,0,1,0
18,3.3,0,67,62,2.7,1,76,1.6,3.5,4,1,3.0,4,6.4,4,1.5,10,3,7,7,9,4,4,27,1,1,0,1,0,0,0,0,0,0,0,0,0
20,2.6,6,80,58,2.8,0,18,0.6,0.4,7,3,9.0,9,7.4,3,0.9,5,8,9,1,3,7,2,32,0,1,0,0,0,0,0,0,1,0,0,1,0
18,5.1,7,63,80,4.8,1,84,1.8,0.0,3,3,3.0,4,5.4,5,0.2,10,9,8,2,3,6,5,21,0,0,1,1,0,0,0,0,1,0,0,1,0
17,3.4,0,71,80,4.5,0,45,1.5,1.9,5,7,9.0,9,5.9,5,0.2,10,9,4,6,5,6,4,75,1,1,0,0,0,1,0,0,1,0,0,0,1
17,5.6,2,57,91,4.9,0,52,0.4,0.2,7,5,6.0,7,8.0,6,1.0,6,3,6,10,1,8,10,58,0,0,0,0,1,0,0,1,0,0,1,0,0
15,6.4,2,81,64,4.6,1,60,1.0,1.3,2,1,7.0,7,7.3,7,2.6,8,8,5,7,3,6,3,54,0,1,0,0,1,0,0,1,0,0,1,0,0
23,1.5,1,89,82,0.0,1,83,0.9,0.8,6,10,8.0,7,7.6,5,0.8,6,5,8,3,9,5,9,80,0,1,0,0,0,0,0,0,0,1,0,0,0
16,4.4,3,55,54,5.9,1,37,2.9,0.5,7,6,10.0,3,6.5,5,1.9,10,2,3,1,7,4,3,47,1,0,1,0,1,0,0,0,0,0,1,0,0
17,2.0,0,87,99,3.3,1,73,1.2,0.2,2,6,4.0,7,5.9,6,0.4,4,7,8,9,5,9,9,51,1,1,0,0,0,1,0,0,1,0,0,1,0
19,5.4,0,90,99,3.0,1,33,0.8,0.1,8,6,3.0,4,6.4,3,0.0,4,8,3,5,2,9,9,44,1,0,0,1,0,0,1,0,0,0,0,0,0
21,4.0,0,68,53,1.4,0,69,1.5,1.9,6,3,5.0,7,7.4,3,1.2,6,5,7,10,8,10,1,32,0,1,0,0,0,1,0,0,0,1,0,0,0
17,3.9,1,99,59,4.2,1,52,2.3,3.3,6,4,2.0,8,6.6,6,0.0,2,3,9,7,1,10,5,37,0,1,0,0,0,1,0,1,0,0,0,1,0
15,5.9,6,94,65,3.3,0,83,2.3,1.0,8,6,7.0,8,7.1,4,0.0,2,4,2,7,9,2,4,57,1,0,0,1,0,0,0,0,0,0,0,0,1
20,2.6,3,42,55,0.0,0,90,1.9,2.9,6,1,4.0,5,8.6,3,0.6,9,9,10,5,4,7,9,43,1,1,0,0,1,0,0,1,0,0,0,0,0
20,5.5,1,56,78,3.9,0,31,0.5,0.0,2,5,7.0,2,5.6,6,0.0,1,9,6,4,6,2,2,69,0,0,1,0,1,0,1,0,0,0,0,0,0
21,4.5,1,46,91,2.3,0,96,1.9,0.3,5,8,8.0,3,5.6,4,0.4,6,1,8,10,9,5,6,76,0,0,1,0,1,0,0,0,1,0,0,0,0
15,5.6,4,96,54,3.1,1,19,0.5,1.3,4,3,4.0,10,5.6,2,1.0,6,10,2,8,7,2,5,55,1,0,1,1,0,0,0,0,0,0,0,1,0
23,4.0,1,41,81,3.5,0,76,0.4,2.7,10,3,7.0,5,6.1,5,1.1,9,9,5,5,4,4,4,47,0,1,0,0,1,0,1,0,0,0,0,0,0
16,4.1,2,65,68,3.7,0,112,2.8,2.0,6,10,1.0,2,6.4,5,1.9,7,8,9,7,6,5,10,50,0,0,1,0,0,0,0,0,0,0,0,1,0
19,3.6,1,89,84,2.5,1,83,0.0,1.8,10,8,10.0,10,6.3,5,1.3,2,8,4,8,9,6,9,77,0,0,1,0,1,0,0,1,0,0,1,0,0
20,5.5,0,93,96,3.1,0,51,0.0,2.3,9,7,2.0,6,5.4,2,0.9,7,4,7,6,8,7,9,71,0,0,1,0,1,0,0,1,0,0,0,0,0
23,3.2,6,85,76,1.0,1,18,2.1,0.8,3,6,4.0,1,6.4,1,0.0,10,2,4,7,2,6,1,57,1,1,0,1,0,0,0,1,0,0,0,1,0
22,4.4,1,64,96,3.4,1,96,0.2,1.7,5,10,3.0,2,7.2,7,1.3,4,2,8,8,10,8,1,58,1,1,0,0,0,0,1,0,0,1,0,0,0
17,1.1,4,52,95,2.0,1,35,1.4,1.4,9,6,10.0,8,6.5,5,0.8,8,4,6,7,6,6,8,47,0,0,1,0,0,0,0,0,0,1,0,0,0
19,3.8,1,97,61,0.5,1,41,3.5,2.6,10,9,6.0,10,4.2,1,0.7,8,4,7,4,4,8,10,42,1,0,1,0,1,0,0,1,0,1,0,0,0
19,1.7,7,50,82,4.9,1,47,0.2,0.0,5,8,1.0,3,6.3,6,0.7,5,10,9,1,7,10,6,42,1,0,0,0,0,0,0,0,0,0,0,1,0
20,6.6,4,57,78,3.0,0,98,0.0,2.4,8,10,3.0,10,9.2,3,0.2,6,3,5,6,10,6,10,67,0,0,0,1,0,0,1,0,0,0,1,0,0
20,5.3,3,72,89,4.2,1,46,2.6,1.1,2,2,6.0,4,5.7,4,0.5,1,10,4,5,4,9,8,53,0,0,0,1,0,0,0,0,0,0,0,0,1
16,2.0,1,77,87,3.5,0,47,0.2,2.5,3,2,6.0,1,7.8,7,0.9,5,5,3,1,6,1,4,49,1,1,0,1,0,0,0,0,1,0,1,0,0
18,1.0,5,93,55,1.9,1,40,0.6,0.5,2,6,5.0,10,5.8,0,0.1,9,10,9,10,5,6,9,33,1,0,0,0,0,0,0,0,1,0,1,0,0
18,3.9,5,49,55,1.9,0,81,1.6,3.3,4,3,7.0,5,6.5,1,0.9,8,6,6,8,7,5,9,70,0,1,0,0,1,0,0,1,0,0,1,0,0
16,5.2,4,71,78,4.3,0,55,1.7,3.5,5,3,2.0,8,7.2,7,2.0,6,1,9,4,5,3,6,13,0,1,0,1,0,0,1,0,0,0,0,0,1
15,3.0,3,87,63,4.7,0,72,2.4,3.6,2,4,10.0,1,5.7,5,0.0,7,10,5,6,6,6,9,57,0,0,1,1,0,0,0,1,0,0,0,0,0
21,5.3,4,93,76,3.2,0,60,0.1,3.7,10,9,10.0,5,4.7,3,0.0,5,4,3,5,9,9,9,83,0,0,0,0,1,0,0,0,1,0,0,0,0
20,3.0,0,94,54,4.0,1,86,0.0,1.4,8,3,6.0,2,7.0,0,0.3,4,2,10,5,9,3,5,66,1,1,0,0,0,1,0,0,0,1,0,0,0
22,5.2,6,55,72,5.0,1,51,3.0,2.3,4,10,6.0,9,5.8,2,0.6,7,3,1,7,2,6,4,46,0,0,0,0,1,0,0,0,1,0,1,0,0
21,4.5,1,75,67,4.4,1,101,0.8,3.0,9,4,8.0,10,7.0,6,1.3,10,2,9,7,4,10,2,28,1,0,0,0,0,0,1,0,0,0,0,0,1
17,6.0,6,46,96,2.0,1,13,2.1,3.6,2,5,8.0,2,7.1,6,1.7,4,1,6,7,7,5,4,82,1,0,0,0,0,1,0,1,0,0,0,0,1
22,5.0,4,49,70,0.5,0,117,0.8,2.1,7,2,5.0,8,6.2,3,0.2,8,9,7,8,10,7,7,58,0,0,0,0,1,0,1,0,0,0,0,0,0
19,1.0,6,91,64,4.2,0,92,2.0,2.5,3,3,4.0,7,7.0,1,1.2,9,4,5,9,2,4,6,57,0,0,0,0,0,1,0,0,1,0,0,0,0
21,3.4,4,76,58,4.7,1,100,2.7,1.2,8,10,3.0,9,5.6,2,0.6,10,7,3,2,1,6,3,24,1,1,0,0,0,0,0,1,0,0,0,0,1
16,2.1,6,63,55,5.8,0,97,0.9,4.8,9,5,6.0,5,6.6,4,0.4,9,6,3,4,1,7,7,30,0,1,0,0,0,1,0,1,0,0,0,0,0
15,4.2,0,47,52,4.5,0,97,2.4,0.1,2,1,9.0,1,3.6,0,1.5,6,6,4,5,1,3,6,51,0,0,0,0,0,1,0,0,1,0,0,0,1
15,5.5,1,81,77,2.6,1,104,0.0,0.0,7,5,7.0,8,6.6,1,1.5,9,5,8,2,8,1,9,78,0,1,0,0,0,1,0,0,1,1,0,0,0
22,3.1,6,100,62,3.5,1,62,1.5,0.0,3,9,3.0,8,6.8,2,0.5,10,5,8,6,5,5,6,50,0,0,1,0,0,0,0,1,0,0,0,0,0
15,4.1,2,45,81,5.3,0,49,1.1,2.6,8,2,8.0,7,8.5,1,0.7,4,9,2,5,2,3,2,31,0,0,0,0,1,0,0,0,0,0,1,0,0
22,4.9,5,60,70,2.6,0,52,1.9,0.7,6,8,8.0,6,6.4,1,1.4,9,10,7,8,5,2,8,64,1,0,1,1,0,0,0,1,0,1,0,0,0
